gaiadr2_id,ra,dec,e_ra,e_dec,pmRA,pmDE,epoch_yr,time_bjd,airmass,mag_g,emag_g,mag_r,emag_r,mag_i,emag_i,mag_z,emag_z,obs_mag_g,obs_emag_g,obs_mag_r,obs_emag_r,obs_mag_i,obs_emag_i,obs_mag_z,obs_emag_z,time_from_midnight
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.6123560676,1.131415091693522,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.746488051796948,0.028830332137714274,-10.16856106343416,0.018045449789793923,-9.653619313145086,0.017861607381680814,-9.078733745413416,0.023275369006607257,-0.35238373652100563
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.622333335,1.0995248394417607,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.75039248662859,0.02400768181416118,-10.171999403163731,0.017780169640168143,-9.655069308646693,0.01639947794583162,-9.080422106619801,0.013982809249060332,-0.14878660440444946
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.632339343,1.0728180784383499,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.754669640987727,0.021942837702107847,-10.173758279952159,0.016257003696500325,-9.660441752935704,0.01608546017832096,-9.082946549565907,0.017712718094855435,0.14573461934924126
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.642337773,1.050912179495341,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.752886536128216,0.01742045421930206,-10.176125822114992,0.01696562163153035,-9.664864855418315,0.018658474798823804,-9.090854104100504,0.0141584947850706,0.3482481501996517
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.652428175,1.03319373384377,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.748583546988305,0.01952076870355697,-10.181201435302594,0.016771209693444693,-9.665126033113767,0.01911291562652634,-9.088796663865416,0.015131480966297767,0.6096752621233463
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.662418218,1.0196738130033052,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.741401300604375,0.023362859026854248,-10.201577900070989,0.014746383818619818,-9.668280187774903,0.012526956153054743,-9.094583162702053,0.014701148586814457,0.8303767293691635
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.6724125287,1.0099322697846944,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.73513364672328,0.018284918642160874,-10.183983591329156,0.019289266160540667,-9.65852070785471,0.019283445180910682,-9.079342075354017,0.020353807554589123,1.0893599465489388
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.682412214,1.0037764134930143,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.684283665038086,0.029229387412383546,-10.137657907903625,0.024896524357142163,-9.612475178477325,0.025910958782630528,-9.033139958712326,0.03066029367145303,1.3108198642730713
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.6924228333,1.0011354560190295,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.698181719548188,0.024410256023681146,-10.158215474060142,0.018723837048695464,-9.631220758060202,0.01947907294804158,-9.057198953321624,0.012177293598246531,1.5695196501910686
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.7024298375,1.0019435255534814,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.679519438747015,0.029027200230102475,-10.143189821225377,0.025748625285559167,-9.611493848371897,0.028348453307921198,-9.048523321530606,0.02899799530531709,1.791804101318121
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.7124189907,1.0062297693317857,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.636867183984592,0.024680083609194395,-10.10679184879557,0.019921051466676363,-9.579913723243097,0.021394364419955313,-9.007224860688538,0.01941430970567751,2.0491699799895287
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.722405439,1.014035915412898,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.582229010662509,0.04019195900673573,-10.05492232628848,0.03908141247257132,-9.535112081927853,0.04174217666614622,-8.961869120192656,0.03144395757420665,2.2720762565732002
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.7323825955,1.0255101727441231,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.503219450969567,0.05607450001242526,-9.974195756202933,0.07040791846361646,-9.451662610599373,0.060424851009914876,-8.87839619770472,0.0701081097947339,2.5277238339185715
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.742372018,1.0408531211956706,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.511262549546682,0.04418109399582447,-10.000941281493365,0.037969830391398285,-9.466252353912239,0.03736901933467624,-8.890359664753056,0.04245921647087661,2.7522831559181213
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.752364858,1.0603636274523136,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.614915474799066,0.028888899874516913,-10.095567364258748,0.028527505618127703,-9.573599440371073,0.032636712762280105,-8.996564379164688,0.025048386145975387,3.0065280273556696
4.0831536651749294e+18,290.80901847514,-20.19631666493,0.0,0.0,1.91,-7.709,2015.5,2460479.762347805,1.0843433532303643,16.991929865264893,0.02274225131236552,16.413845272445677,0.010064789889990336,16.195135119819643,0.007519308679987527,16.166163082885742,0.004704253556082886,-8.60309357339351,0.022422703099163048,-10.094020574886692,0.02788744065179899,-9.57772315656074,0.024235531043319273,-8.999058421232519,0.026722872691764515,3.2327365614473806
